order_item_id,order_id,product_id,quantity,unit_price
ITEM011052,ORD006011,P001,1,2499
ITEM011053,ORD006011,P002,1,3999
ITEM011054,ORD006012,P002,1,3999
ITEM011055,ORD006012,P006,1,2999
ITEM011056,ORD006013,P002,1,3999
ITEM011057,ORD006013,P001,1,2499
ITEM011058,ORD006013,P010,1,899
ITEM011059,ORD006014,P004,1,499
ITEM011060,ORD006015,P005,1,699
ITEM011061,ORD006015,P004,1,499
ITEM011062,ORD006015,P003,1,1299
ITEM011063,ORD006016,P004,1,499
ITEM011064,ORD006016,P008,1,1799
ITEM011065,ORD006017,P010,1,899
ITEM011066,ORD006017,P004,1,499
ITEM011067,ORD006017,P002,1,3999
ITEM011068,ORD006018,P004,1,499
ITEM011069,ORD006019,P007,1,999
ITEM011070,ORD006019,P009,1,1499
ITEM011071,ORD006020,P005,1,699
ITEM011072,ORD006021,P007,1,999
ITEM011073,ORD006021,P008,1,1799
ITEM011074,ORD006022,P006,1,2999
ITEM011075,ORD006023,P001,1,2499
ITEM011076,ORD006023,P006,1,2999
ITEM011077,ORD006024,P001,1,2499
ITEM011078,ORD006025,P001,1,2499
ITEM011079,ORD006026,P005,1,699
ITEM011080,ORD006027,P004,1,499
ITEM011081,ORD006028,P005,1,699
ITEM011082,ORD006029,P006,1,2999
ITEM011083,ORD006030,P004,1,499
ITEM011084,ORD006031,P001,1,2499
ITEM011085,ORD006031,P003,1,1299
ITEM011086,ORD006031,P005,1,699
ITEM011087,ORD006032,P005,1,699
ITEM011088,ORD006032,P003,1,1299
ITEM011089,ORD006032,P009,1,1499
ITEM011090,ORD006033,P005,1,699
ITEM011091,ORD006033,P001,1,2499
ITEM011092,ORD006034,P009,1,1499
ITEM011093,ORD006034,P008,1,1799
ITEM011094,ORD006035,P010,1,899
ITEM011095,ORD006035,P005,1,699
ITEM011096,ORD006036,P001,1,2499
ITEM011097,ORD006036,P009,1,1499
ITEM011098,ORD006036,P003,1,1299
ITEM011099,ORD006037,P004,1,499
ITEM011100,ORD006037,P009,1,1499
ITEM011101,ORD006038,P004,1,499
ITEM011102,ORD006038,P002,1,3999
ITEM011103,ORD006039,P010,1,899
ITEM011104,ORD006039,P009,1,1499
ITEM011105,ORD006040,P001,1,2499
ITEM011106,ORD006040,P004,1,499
ITEM011107,ORD006041,P005,1,699
ITEM011108,ORD006041,P008,1,1799
ITEM011109,ORD006042,P001,1,2499
ITEM011110,ORD006042,P004,1,499
ITEM011111,ORD006043,P001,1,2499
ITEM011112,ORD006043,P009,1,1499
ITEM011113,ORD006043,P007,1,999
ITEM011114,ORD006044,P003,1,1299
ITEM011115,ORD006044,P001,1,2499
ITEM011116,ORD006044,P002,1,3999
ITEM011117,ORD006045,P001,1,2499
ITEM011118,ORD006046,P001,1,2499
ITEM011119,ORD006046,P003,1,1299
ITEM011120,ORD006047,P002,1,3999
ITEM011121,ORD006048,P010,1,899
ITEM011122,ORD006048,P001,1,2499
ITEM011123,ORD006048,P007,1,999
ITEM011124,ORD006049,P008,1,1799
ITEM011125,ORD006049,P006,1,2999
ITEM011126,ORD006050,P010,1,899
ITEM011127,ORD006050,P009,1,1499
ITEM011128,ORD006051,P004,1,499
ITEM011129,ORD006051,P010,1,899
ITEM011130,ORD006051,P001,1,2499
ITEM011131,ORD006052,P009,1,1499
ITEM011132,ORD006053,P002,1,3999
ITEM011133,ORD006053,P010,1,899
ITEM011134,ORD006054,P001,1,2499
ITEM011135,ORD006054,P008,1,1799
ITEM011136,ORD006054,P007,1,999
ITEM011137,ORD006055,P001,1,2499
ITEM011138,ORD006055,P004,1,499
ITEM011139,ORD006056,P001,1,2499
ITEM011140,ORD006057,P009,1,1499
ITEM011141,ORD006057,P002,1,3999
ITEM011142,ORD006057,P010,1,899
ITEM011143,ORD006058,P001,1,2499
ITEM011144,ORD006059,P010,1,899
ITEM011145,ORD006059,P006,1,2999
ITEM011146,ORD006060,P006,1,2999
ITEM011147,ORD006060,P001,1,2499
ITEM011148,ORD006061,P001,1,2499
ITEM011149,ORD006062,P008,1,1799
ITEM011150,ORD006063,P002,1,3999
ITEM011151,ORD006063,P004,1,499
ITEM011152,ORD006063,P001,1,2499
ITEM011153,ORD006064,P006,1,2999
ITEM011154,ORD006064,P005,1,699
ITEM011155,ORD006065,P001,1,2499
ITEM011156,ORD006065,P006,1,2999
ITEM011157,ORD006066,P003,1,1299
ITEM011158,ORD006067,P001,1,2499
ITEM011159,ORD006067,P003,1,1299
ITEM011160,ORD006068,P005,1,699
ITEM011161,ORD006069,P001,1,2499
ITEM011162,ORD006069,P010,1,899
ITEM011163,ORD006070,P001,1,2499
ITEM011164,ORD006070,P008,1,1799
ITEM011165,ORD006071,P004,1,499
ITEM011166,ORD006071,P006,1,2999
ITEM011167,ORD006071,P009,1,1499
ITEM011168,ORD006072,P001,1,2499
ITEM011169,ORD006073,P001,1,2499
ITEM011170,ORD006073,P010,1,899
ITEM011171,ORD006074,P009,1,1499
ITEM011172,ORD006075,P002,1,3999
ITEM011173,ORD006075,P006,1,2999
ITEM011174,ORD006076,P007,1,999
ITEM011175,ORD006076,P010,1,899
ITEM011176,ORD006076,P005,1,699
ITEM011177,ORD006077,P010,1,899
ITEM011178,ORD006077,P007,1,999
ITEM011179,ORD006077,P001,1,2499
ITEM011180,ORD006078,P001,1,2499
ITEM011181,ORD006079,P001,1,2499
ITEM011182,ORD006080,P009,1,1499
ITEM011183,ORD006081,P001,1,2499
ITEM011184,ORD006081,P010,1,899
ITEM011185,ORD006082,P001,1,2499
ITEM011186,ORD006083,P007,1,999
ITEM011187,ORD006083,P001,1,2499
ITEM011188,ORD006084,P002,1,3999
ITEM011189,ORD006084,P003,1,1299
ITEM011190,ORD006085,P001,1,2499
ITEM011191,ORD006085,P002,1,3999
ITEM011192,ORD006086,P004,1,499
ITEM011193,ORD006086,P008,1,1799
ITEM011194,ORD006087,P001,1,2499
ITEM011195,ORD006088,P007,1,999
ITEM011196,ORD006088,P005,1,699
ITEM011197,ORD006089,P004,1,499
ITEM011198,ORD006090,P006,1,2999
ITEM011199,ORD006091,P001,1,2499
ITEM011200,ORD006092,P002,1,3999
ITEM011201,ORD006092,P003,1,1299
ITEM011202,ORD006092,P006,1,2999
ITEM011203,ORD006093,P001,1,2499
ITEM011204,ORD006093,P005,1,699
ITEM011205,ORD006093,P008,1,1799
ITEM011206,ORD006094,P001,1,2499
ITEM011207,ORD006095,P001,1,2499
ITEM011208,ORD006096,P001,1,2499
ITEM011209,ORD006097,P006,1,2999
ITEM011210,ORD006097,P001,1,2499
ITEM011211,ORD006098,P002,1,3999
ITEM011212,ORD006099,P001,1,2499
ITEM011213,ORD006099,P009,1,1499
ITEM011214,ORD006100,P001,1,2499
ITEM011215,ORD006100,P004,1,499
ITEM011216,ORD006101,P009,1,1499
ITEM011217,ORD006101,P006,1,2999
ITEM011218,ORD006101,P004,1,499
ITEM011219,ORD006102,P005,1,699
ITEM011220,ORD006102,P001,1,2499
ITEM011221,ORD006102,P006,1,2999
ITEM011222,ORD006103,P004,1,499
ITEM011223,ORD006104,P005,1,699
ITEM011224,ORD006105,P001,1,2499
ITEM011225,ORD006105,P002,1,3999
ITEM011226,ORD006105,P003,1,1299
ITEM011227,ORD006106,P006,1,2999
ITEM011228,ORD006106,P007,1,999
ITEM011229,ORD006107,P006,1,2999
ITEM011230,ORD006108,P001,1,2499
ITEM011231,ORD006108,P004,1,499
ITEM011232,ORD006109,P008,1,1799
ITEM011233,ORD006110,P002,1,3999
ITEM011234,ORD006110,P005,1,699
ITEM011235,ORD006111,P005,1,699
ITEM011236,ORD006111,P001,1,2499
ITEM011237,ORD006112,P002,1,3999
ITEM011238,ORD006112,P001,1,2499
ITEM011239,ORD006113,P001,1,2499
ITEM011240,ORD006113,P005,1,699
ITEM011241,ORD006113,P003,1,1299
ITEM011242,ORD006114,P001,1,2499
ITEM011243,ORD006114,P009,1,1499
ITEM011244,ORD006115,P002,1,3999
ITEM011245,ORD006115,P008,1,1799
ITEM011246,ORD006116,P001,1,2499
ITEM011247,ORD006116,P009,1,1499
ITEM011248,ORD006117,P001,1,2499
ITEM011249,ORD006117,P009,1,1499
ITEM011250,ORD006118,P001,1,2499
ITEM011251,ORD006118,P004,1,499
ITEM011252,ORD006118,P002,1,3999
ITEM011253,ORD006119,P010,1,899
ITEM011254,ORD006119,P008,1,1799
ITEM011255,ORD006120,P003,1,1299
ITEM011256,ORD006120,P008,1,1799
ITEM011257,ORD006121,P008,1,1799
ITEM011258,ORD006121,P005,1,699
ITEM011259,ORD006121,P004,1,499
ITEM011260,ORD006122,P002,1,3999
ITEM011261,ORD006122,P003,1,1299
ITEM011262,ORD006123,P009,1,1499
ITEM011263,ORD006123,P003,1,1299
ITEM011264,ORD006123,P002,1,3999
ITEM011265,ORD006124,P008,1,1799
ITEM011266,ORD006124,P010,1,899
ITEM011267,ORD006125,P002,1,3999
ITEM011268,ORD006125,P009,1,1499
ITEM011269,ORD006125,P007,1,999
ITEM011270,ORD006126,P001,1,2499
ITEM011271,ORD006126,P008,1,1799
ITEM011272,ORD006126,P009,1,1499
ITEM011273,ORD006127,P001,1,2499
ITEM011274,ORD006127,P004,1,499
ITEM011275,ORD006128,P001,1,2499
ITEM011276,ORD006128,P003,1,1299
ITEM011277,ORD006128,P009,1,1499
ITEM011278,ORD006129,P001,1,2499
ITEM011279,ORD006129,P005,1,699
ITEM011280,ORD006130,P004,1,499
ITEM011281,ORD006130,P006,1,2999
ITEM011282,ORD006131,P001,1,2499
ITEM011283,ORD006131,P008,1,1799
ITEM011284,ORD006131,P002,1,3999
ITEM011285,ORD006132,P001,1,2499
ITEM011286,ORD006133,P007,1,999
ITEM011287,ORD006133,P003,1,1299
ITEM011288,ORD006134,P008,1,1799
ITEM011289,ORD006134,P002,1,3999
ITEM011290,ORD006135,P001,1,2499
ITEM011291,ORD006135,P002,1,3999
ITEM011292,ORD006135,P006,1,2999
ITEM011293,ORD006136,P001,1,2499
ITEM011294,ORD006137,P001,1,2499
ITEM011295,ORD006138,P007,1,999
ITEM011296,ORD006139,P001,1,2499
ITEM011297,ORD006139,P008,1,1799
ITEM011298,ORD006139,P004,1,499
ITEM011299,ORD006140,P001,1,2499
ITEM011300,ORD006140,P002,1,3999
ITEM011301,ORD006141,P001,1,2499
ITEM011302,ORD006142,P008,1,1799
ITEM011303,ORD006142,P006,1,2999
ITEM011304,ORD006143,P007,1,999
ITEM011305,ORD006144,P008,1,1799
ITEM011306,ORD006144,P006,1,2999
ITEM011307,ORD006144,P009,1,1499
ITEM011308,ORD006145,P003,1,1299
ITEM011309,ORD006146,P008,1,1799
ITEM011310,ORD006146,P003,1,1299
ITEM011311,ORD006146,P001,1,2499
ITEM011312,ORD006147,P006,1,2999
ITEM011313,ORD006147,P003,1,1299
ITEM011314,ORD006148,P001,1,2499
ITEM011315,ORD006149,P001,1,2499
ITEM011316,ORD006150,P008,1,1799
ITEM011317,ORD006151,P002,1,3999
ITEM011318,ORD006151,P006,1,2999
ITEM011319,ORD006151,P001,1,2499
ITEM011320,ORD006152,P006,1,2999
ITEM011321,ORD006153,P007,1,999
ITEM011322,ORD006153,P009,1,1499
ITEM011323,ORD006154,P003,1,1299
ITEM011324,ORD006155,P007,1,999
ITEM011325,ORD006155,P004,1,499
ITEM011326,ORD006156,P002,1,3999
ITEM011327,ORD006156,P005,1,699
ITEM011328,ORD006157,P003,1,1299
ITEM011329,ORD006157,P006,1,2999
ITEM011330,ORD006158,P001,1,2499
ITEM011331,ORD006159,P001,1,2499
ITEM011332,ORD006160,P001,1,2499
ITEM011333,ORD006160,P002,1,3999
ITEM011334,ORD006160,P010,1,899
ITEM011335,ORD006161,P001,1,2499
ITEM011336,ORD006162,P001,1,2499
ITEM011337,ORD006162,P008,1,1799
ITEM011338,ORD006163,P004,1,499
ITEM011339,ORD006163,P006,1,2999
ITEM011340,ORD006164,P005,1,699
ITEM011341,ORD006164,P007,1,999
ITEM011342,ORD006164,P010,1,899
ITEM011343,ORD006165,P001,1,2499
ITEM011344,ORD006165,P009,1,1499
ITEM011345,ORD006166,P001,1,2499
ITEM011346,ORD006167,P001,1,2499
ITEM011347,ORD006168,P009,1,1499
ITEM011348,ORD006169,P001,1,2499
ITEM011349,ORD006170,P001,1,2499
ITEM011350,ORD006170,P007,1,999
ITEM011351,ORD006171,P002,1,3999
ITEM011352,ORD006171,P005,1,699
ITEM011353,ORD006172,P004,1,499
ITEM011354,ORD006172,P007,1,999
ITEM011355,ORD006173,P009,1,1499
ITEM011356,ORD006174,P001,1,2499
ITEM011357,ORD006174,P010,1,899
ITEM011358,ORD006175,P001,1,2499
ITEM011359,ORD006176,P005,1,699
ITEM011360,ORD006177,P001,1,2499
ITEM011361,ORD006177,P005,1,699
ITEM011362,ORD006178,P001,1,2499
ITEM011363,ORD006178,P010,1,899
ITEM011364,ORD006178,P008,1,1799
ITEM011365,ORD006179,P001,1,2499
ITEM011366,ORD006180,P009,1,1499
ITEM011367,ORD006180,P010,1,899
ITEM011368,ORD006181,P008,1,1799
ITEM011369,ORD006181,P010,1,899
ITEM011370,ORD006182,P008,1,1799
ITEM011371,ORD006182,P007,1,999
ITEM011372,ORD006183,P001,1,2499
ITEM011373,ORD006184,P001,1,2499
ITEM011374,ORD006184,P010,1,899
ITEM011375,ORD006185,P005,1,699
ITEM011376,ORD006186,P001,1,2499
ITEM011377,ORD006187,P007,1,999
ITEM011378,ORD006188,P007,1,999
ITEM011379,ORD006189,P006,1,2999
ITEM011380,ORD006189,P004,1,499
ITEM011381,ORD006190,P001,1,2499
ITEM011382,ORD006190,P002,1,3999
ITEM011383,ORD006190,P010,1,899
ITEM011384,ORD006191,P001,1,2499
ITEM011385,ORD006192,P007,1,999
ITEM011386,ORD006192,P004,1,499
ITEM011387,ORD006192,P002,1,3999
ITEM011388,ORD006193,P003,1,1299
ITEM011389,ORD006193,P010,1,899
ITEM011390,ORD006194,P001,1,2499
ITEM011391,ORD006194,P006,1,2999
ITEM011392,ORD006195,P009,1,1499
ITEM011393,ORD006196,P004,1,499
ITEM011394,ORD006197,P001,1,2499
ITEM011395,ORD006197,P009,1,1499
ITEM011396,ORD006198,P002,1,3999
ITEM011397,ORD006199,P006,1,2999
ITEM011398,ORD006200,P001,1,2499
ITEM011399,ORD006200,P007,1,999
ITEM011400,ORD006200,P009,1,1499
ITEM011401,ORD006201,P003,1,1299
ITEM011402,ORD006201,P008,1,1799
ITEM011403,ORD006202,P003,1,1299
ITEM011404,ORD006202,P001,1,2499
ITEM011405,ORD006202,P005,1,699
ITEM011406,ORD006203,P002,1,3999
ITEM011407,ORD006203,P009,1,1499
ITEM011408,ORD006203,P003,1,1299
ITEM011409,ORD006204,P001,1,2499
ITEM011410,ORD006204,P006,1,2999
ITEM011411,ORD006205,P001,1,2499
ITEM011412,ORD006205,P005,1,699
ITEM011413,ORD006206,P001,1,2499
ITEM011414,ORD006207,P001,1,2499
ITEM011415,ORD006207,P010,1,899
ITEM011416,ORD006207,P005,1,699
ITEM011417,ORD006208,P004,1,499
ITEM011418,ORD006209,P008,1,1799
ITEM011419,ORD006210,P004,1,499
ITEM011420,ORD006210,P007,1,999
ITEM011421,ORD006211,P010,1,899
ITEM011422,ORD006211,P007,1,999
ITEM011423,ORD006212,P009,1,1499
ITEM011424,ORD006213,P001,1,2499
ITEM011425,ORD006214,P007,1,999
ITEM011426,ORD006215,P001,1,2499
ITEM011427,ORD006216,P001,1,2499
ITEM011428,ORD006216,P008,1,1799
ITEM011429,ORD006217,P006,1,2999
ITEM011430,ORD006218,P006,1,2999
ITEM011431,ORD006218,P003,1,1299
ITEM011432,ORD006219,P001,1,2499
ITEM011433,ORD006220,P001,1,2499
ITEM011434,ORD006221,P002,1,3999
ITEM011435,ORD006221,P006,1,2999
ITEM011436,ORD006221,P009,1,1499
ITEM011437,ORD006222,P002,1,3999
ITEM011438,ORD006223,P001,1,2499
ITEM011439,ORD006223,P007,1,999
ITEM011440,ORD006224,P001,1,2499
ITEM011441,ORD006225,P009,1,1499
ITEM011442,ORD006225,P001,1,2499
ITEM011443,ORD006226,P001,1,2499
ITEM011444,ORD006226,P005,1,699
ITEM011445,ORD006226,P006,1,2999
ITEM011446,ORD006227,P010,1,899
ITEM011447,ORD006227,P009,1,1499
ITEM011448,ORD006227,P008,1,1799
ITEM011449,ORD006228,P001,1,2499
ITEM011450,ORD006228,P002,1,3999
ITEM011451,ORD006228,P007,1,999
ITEM011452,ORD006229,P001,1,2499
ITEM011453,ORD006229,P004,1,499
ITEM011454,ORD006229,P006,1,2999
ITEM011455,ORD006230,P007,1,999
ITEM011456,ORD006230,P009,1,1499
ITEM011457,ORD006230,P006,1,2999
ITEM011458,ORD006231,P010,1,899
ITEM011459,ORD006231,P002,1,3999
ITEM011460,ORD006231,P007,1,999
ITEM011461,ORD006232,P001,1,2499
ITEM011462,ORD006233,P001,1,2499
ITEM011463,ORD006233,P002,1,3999
ITEM011464,ORD006234,P003,1,1299
ITEM011465,ORD006235,P001,1,2499
ITEM011466,ORD006235,P010,1,899
ITEM011467,ORD006235,P004,1,499
ITEM011468,ORD006236,P004,1,499
ITEM011469,ORD006236,P009,1,1499
ITEM011470,ORD006237,P001,1,2499
ITEM011471,ORD006237,P007,1,999
ITEM011472,ORD006238,P001,1,2499
ITEM011473,ORD006239,P005,1,699
ITEM011474,ORD006240,P001,1,2499
ITEM011475,ORD006241,P009,1,1499
ITEM011476,ORD006241,P003,1,1299
ITEM011477,ORD006242,P007,1,999
ITEM011478,ORD006242,P003,1,1299
ITEM011479,ORD006243,P001,1,2499
ITEM011480,ORD006244,P002,1,3999
ITEM011481,ORD006245,P004,1,499
ITEM011482,ORD006246,P010,1,899
ITEM011483,ORD006246,P005,1,699
ITEM011484,ORD006246,P001,1,2499
ITEM011485,ORD006247,P001,1,2499
ITEM011486,ORD006247,P009,1,1499
ITEM011487,ORD006248,P007,1,999
ITEM011488,ORD006248,P008,1,1799
ITEM011489,ORD006249,P002,1,3999
ITEM011490,ORD006249,P010,1,899
ITEM011491,ORD006250,P001,1,2499
ITEM011492,ORD006250,P009,1,1499
ITEM011493,ORD006250,P010,1,899
ITEM011494,ORD006251,P005,1,699
ITEM011495,ORD006252,P002,1,3999
ITEM011496,ORD006252,P007,1,999
ITEM011497,ORD006253,P001,1,2499
ITEM011498,ORD006253,P003,1,1299
ITEM011499,ORD006254,P002,1,3999
ITEM011500,ORD006254,P007,1,999
ITEM011501,ORD006255,P010,1,899
ITEM011502,ORD006255,P004,1,499
ITEM011503,ORD006256,P004,1,499
ITEM011504,ORD006257,P005,1,699
ITEM011505,ORD006257,P004,1,499
ITEM011506,ORD006258,P005,1,699
ITEM011507,ORD006259,P008,1,1799
ITEM011508,ORD006259,P006,1,2999
ITEM011509,ORD006259,P007,1,999
ITEM011510,ORD006260,P006,1,2999
ITEM011511,ORD006260,P003,1,1299
ITEM011512,ORD006261,P004,1,499
ITEM011513,ORD006261,P010,1,899
ITEM011514,ORD006262,P001,1,2499
ITEM011515,ORD006263,P001,1,2499
ITEM011516,ORD006264,P010,1,899
ITEM011517,ORD006264,P005,1,699
ITEM011518,ORD006265,P006,1,2999
ITEM011519,ORD006265,P007,1,999
ITEM011520,ORD006266,P001,1,2499
ITEM011521,ORD006266,P007,1,999
ITEM011522,ORD006266,P004,1,499
ITEM011523,ORD006267,P008,1,1799
ITEM011524,ORD006268,P005,1,699
ITEM011525,ORD006269,P007,1,999
ITEM011526,ORD006269,P001,1,2499
ITEM011527,ORD006270,P005,1,699
ITEM011528,ORD006270,P007,1,999
ITEM011529,ORD006271,P001,1,2499
ITEM011530,ORD006272,P001,1,2499
ITEM011531,ORD006272,P007,1,999
ITEM011532,ORD006273,P009,1,1499
ITEM011533,ORD006273,P008,1,1799
ITEM011534,ORD006274,P001,1,2499
ITEM011535,ORD006274,P007,1,999
ITEM011536,ORD006275,P005,1,699
ITEM011537,ORD006276,P003,1,1299
ITEM011538,ORD006277,P001,1,2499
ITEM011539,ORD006277,P003,1,1299
ITEM011540,ORD006278,P006,1,2999
ITEM011541,ORD006278,P004,1,499
ITEM011542,ORD006279,P004,1,499
ITEM011543,ORD006279,P008,1,1799
ITEM011544,ORD006280,P005,1,699
ITEM011545,ORD006281,P010,1,899
ITEM011546,ORD006281,P005,1,699
ITEM011547,ORD006281,P009,1,1499
ITEM011548,ORD006282,P010,1,899
ITEM011549,ORD006282,P004,1,499
ITEM011550,ORD006283,P007,1,999
ITEM011551,ORD006283,P002,1,3999
ITEM011552,ORD006284,P001,1,2499
ITEM011553,ORD006284,P004,1,499
ITEM011554,ORD006285,P002,1,3999
ITEM011555,ORD006285,P004,1,499
ITEM011556,ORD006286,P001,1,2499
ITEM011557,ORD006286,P002,1,3999
ITEM011558,ORD006287,P008,1,1799
ITEM011559,ORD006288,P010,1,899
ITEM011560,ORD006288,P006,1,2999
ITEM011561,ORD006288,P005,1,699
ITEM011562,ORD006289,P001,1,2499
ITEM011563,ORD006289,P005,1,699
ITEM011564,ORD006290,P006,1,2999
ITEM011565,ORD006290,P005,1,699
ITEM011566,ORD006291,P010,1,899
ITEM011567,ORD006292,P007,1,999
ITEM011568,ORD006293,P008,1,1799
ITEM011569,ORD006294,P004,1,499
ITEM011570,ORD006294,P010,1,899
ITEM011571,ORD006295,P003,1,1299
ITEM011572,ORD006295,P004,1,499
ITEM011573,ORD006295,P009,1,1499
ITEM011574,ORD006296,P010,1,899
ITEM011575,ORD006296,P008,1,1799
ITEM011576,ORD006297,P009,1,1499
ITEM011577,ORD006297,P003,1,1299
ITEM011578,ORD006298,P001,1,2499
ITEM011579,ORD006298,P004,1,499
ITEM011580,ORD006298,P010,1,899
ITEM011581,ORD006299,P007,1,999
ITEM011582,ORD006299,P009,1,1499
ITEM011583,ORD006300,P007,1,999
ITEM011584,ORD006300,P001,1,2499
ITEM011585,ORD006301,P001,1,2499
ITEM011586,ORD006301,P007,1,999
ITEM011587,ORD006301,P003,1,1299
ITEM011588,ORD006302,P004,1,499
ITEM011589,ORD006302,P006,1,2999
ITEM011590,ORD006302,P008,1,1799
ITEM011591,ORD006303,P009,1,1499
ITEM011592,ORD006303,P010,1,899
ITEM011593,ORD006303,P002,1,3999
ITEM011594,ORD006304,P004,1,499
ITEM011595,ORD006304,P007,1,999
ITEM011596,ORD006304,P009,1,1499
ITEM011597,ORD006305,P002,1,3999
ITEM011598,ORD006305,P003,1,1299
ITEM011599,ORD006306,P002,1,3999
ITEM011600,ORD006307,P001,1,2499
ITEM011601,ORD006307,P004,1,499
ITEM011602,ORD006308,P001,1,2499
ITEM011603,ORD006308,P007,1,999
ITEM011604,ORD006309,P008,1,1799
ITEM011605,ORD006309,P009,1,1499
ITEM011606,ORD006310,P001,1,2499
ITEM011607,ORD006310,P005,1,699
ITEM011608,ORD006310,P006,1,2999
ITEM011609,ORD006311,P001,1,2499
ITEM011610,ORD006311,P002,1,3999
ITEM011611,ORD006312,P004,1,499
ITEM011612,ORD006312,P009,1,1499
ITEM011613,ORD006313,P001,1,2499
ITEM011614,ORD006313,P010,1,899
ITEM011615,ORD006314,P001,1,2499
ITEM011616,ORD006314,P010,1,899
ITEM011617,ORD006315,P001,1,2499
ITEM011618,ORD006315,P004,1,499
ITEM011619,ORD006316,P008,1,1799
ITEM011620,ORD006317,P006,1,2999
ITEM011621,ORD006317,P010,1,899
ITEM011622,ORD006318,P004,1,499
ITEM011623,ORD006318,P003,1,1299
ITEM011624,ORD006319,P001,1,2499
ITEM011625,ORD006320,P001,1,2499
ITEM011626,ORD006320,P005,1,699
ITEM011627,ORD006321,P006,1,2999
ITEM011628,ORD006322,P003,1,1299
ITEM011629,ORD006322,P002,1,3999
ITEM011630,ORD006323,P001,1,2499
ITEM011631,ORD006323,P003,1,1299
ITEM011632,ORD006323,P009,1,1499
ITEM011633,ORD006324,P002,1,3999
ITEM011634,ORD006325,P001,1,2499
ITEM011635,ORD006325,P008,1,1799
ITEM011636,ORD006325,P005,1,699
ITEM011637,ORD006326,P003,1,1299
ITEM011638,ORD006326,P007,1,999
ITEM011639,ORD006326,P001,1,2499
ITEM011640,ORD006327,P007,1,999
ITEM011641,ORD006327,P005,1,699
ITEM011642,ORD006327,P003,1,1299
ITEM011643,ORD006328,P001,1,2499
ITEM011644,ORD006328,P010,1,899
ITEM011645,ORD006328,P003,1,1299
ITEM011646,ORD006329,P009,1,1499
ITEM011647,ORD006329,P002,1,3999
ITEM011648,ORD006330,P001,1,2499
ITEM011649,ORD006331,P005,1,699
ITEM011650,ORD006331,P010,1,899
ITEM011651,ORD006332,P006,1,2999
ITEM011652,ORD006332,P001,1,2499
ITEM011653,ORD006333,P005,1,699
ITEM011654,ORD006334,P001,1,2499
ITEM011655,ORD006334,P006,1,2999
ITEM011656,ORD006334,P002,1,3999
ITEM011657,ORD006335,P006,1,2999
ITEM011658,ORD006335,P001,1,2499
ITEM011659,ORD006335,P005,1,699
ITEM011660,ORD006336,P001,1,2499
ITEM011661,ORD006337,P003,1,1299
ITEM011662,ORD006337,P001,1,2499
ITEM011663,ORD006338,P001,1,2499
ITEM011664,ORD006338,P007,1,999
ITEM011665,ORD006338,P009,1,1499
ITEM011666,ORD006339,P001,1,2499
ITEM011667,ORD006339,P010,1,899
ITEM011668,ORD006340,P008,1,1799
ITEM011669,ORD006340,P004,1,499
ITEM011670,ORD006341,P006,1,2999
ITEM011671,ORD006342,P006,1,2999
ITEM011672,ORD006342,P010,1,899
ITEM011673,ORD006343,P009,1,1499
ITEM011674,ORD006344,P001,1,2499
ITEM011675,ORD006344,P010,1,899
ITEM011676,ORD006345,P001,1,2499
ITEM011677,ORD006345,P009,1,1499
ITEM011678,ORD006345,P002,1,3999
ITEM011679,ORD006346,P001,1,2499
ITEM011680,ORD006347,P004,1,499
ITEM011681,ORD006347,P002,1,3999
ITEM011682,ORD006348,P004,1,499
ITEM011683,ORD006348,P002,1,3999
ITEM011684,ORD006349,P007,1,999
ITEM011685,ORD006349,P009,1,1499
ITEM011686,ORD006350,P002,1,3999
ITEM011687,ORD006350,P006,1,2999
ITEM011688,ORD006351,P001,1,2499
ITEM011689,ORD006351,P004,1,499
ITEM011690,ORD006352,P001,1,2499
ITEM011691,ORD006352,P004,1,499
ITEM011692,ORD006353,P004,1,499
ITEM011693,ORD006353,P006,1,2999
ITEM011694,ORD006353,P010,1,899
ITEM011695,ORD006354,P002,1,3999
ITEM011696,ORD006354,P007,1,999
ITEM011697,ORD006355,P010,1,899
ITEM011698,ORD006355,P004,1,499
ITEM011699,ORD006356,P009,1,1499
ITEM011700,ORD006356,P001,1,2499
ITEM011701,ORD006356,P010,1,899
ITEM011702,ORD006357,P002,1,3999
ITEM011703,ORD006357,P009,1,1499
ITEM011704,ORD006358,P001,1,2499
ITEM011705,ORD006359,P001,1,2499
ITEM011706,ORD006359,P007,1,999
ITEM011707,ORD006360,P006,1,2999
ITEM011708,ORD006361,P005,1,699
ITEM011709,ORD006362,P001,1,2499
ITEM011710,ORD006363,P005,1,699
ITEM011711,ORD006363,P007,1,999
ITEM011712,ORD006363,P010,1,899
ITEM011713,ORD006364,P001,1,2499
ITEM011714,ORD006364,P005,1,699
ITEM011715,ORD006365,P002,1,3999
ITEM011716,ORD006365,P005,1,699
ITEM011717,ORD006366,P001,1,2499
ITEM011718,ORD006367,P010,1,899
ITEM011719,ORD006368,P001,1,2499
ITEM011720,ORD006368,P010,1,899
ITEM011721,ORD006369,P009,1,1499
ITEM011722,ORD006370,P001,1,2499
ITEM011723,ORD006370,P009,1,1499
ITEM011724,ORD006370,P004,1,499
ITEM011725,ORD006371,P001,1,2499
ITEM011726,ORD006371,P009,1,1499
ITEM011727,ORD006372,P001,1,2499
